 Acronym,Name,Link,Location,Submission deadline,Start date,Topics,Area
ICAEA 2018,2018 International Conference on Computer Auditing,https://easychair.org/cfp/ICAEA2018,"Dubai, UAE",15-Jan-18,17-Mar-18,"['business analytic', 'fintech', 'accounting and taxes', 'information systems']",Computing
IEMIT-2018,International Conference on Emerging Technologies in Data Mining and Information Technology,https://easychair.org/cfp/IEMIT2018,"Kolkata, India",25-Nov-17,23-Feb-18,"['internet of things', 'machine learning', 'data science', 'fuzzy logic']",Computing
ADSL2018,First Workshop on Automated Deduction for Separation Logics,https://easychair.org/cfp/ADSL2018,"Oxford, UK",,13-Jul-18,"['separation logic', 'decision procedures', 'complexity', 'theorem proving']",Computing
NLPCS 2018,13th International Workshop on Natural Language Processing and Cognitive Science,https://easychair.org/cfp/NLPCS-2018,"Krakow, Poland",15-Apr-18,,"['natural language processing (nlp)', 'text mining', 'cognitive models of nlp', 'computational models of nlp']",Computing
SEiA 2018,Symposium on Software Engineering in Africa,https://easychair.org/cfp/seia2018,"Gothenburg, Sweden",9-Feb-18,27-May-18,[],Computing
ICICC-2018,International Conference on Innovative Computing and Communication(ICICC-2018),https://easychair.org/cfp/ICICC2018,"Delhi, India",26-Jan-18,5-May-18,"['internet of things (iot)', 'innovative communication networks and security', 'innovative computing']",Computing
ARCS 2018,31st International Conference on Architecture of Computing Systems,https://easychair.org/cfp/ARCS2018,"Braunschweig, Germany",,9-Apr-18,[],Computing
Prix Robert Faure 2018,Prix Robert Faure,https://easychair.org/cfp/PrixRobertFaure2018,"Lorient, France",29-Oct-17,,[],Computing
CSL18,Computer Science Logic 2018,https://easychair.org/cfp/CSL18,"Birmingham, UK",,4-Sep-18,"['theoretical computer science', 'logic']",Computing
ACNS 2018,The 16th International Conference on Applied Cryptography and Network Security,https://easychair.org/cfp/acns2018,"Leuven, Belgium",26-Jan-18,2-Jul-18,"['applied cryptography', 'network security', 'cyber security', 'privacy']",Computing
IEEE Mobile Cloud 2018,"The 6th IEEE Int. Conf. Mobile Cloud Computing, Services, and Engineering",https://easychair.org/cfp/IEEEMobileCloud2018,"Bamberg, Germany",3-Dec-17,26-Mar-18,['mobile cloud computing'],Computing
ITP 2018,9th International Conference on Interactive Theorem Proving,https://easychair.org/cfp/itp2018,"Oxford, UK",31-Jan-18,16-Jul-18,"['interactive theorem proving', 'formal verification']",Computing
SYRCoSE 2018,Spring/Summer Young Researchers' Colloquium on Software Engineering,https://easychair.org/cfp/syrcose2018,"Novgorod The Great, Russia",1-Apr-18,30-May-18,"['software engineering', 'verification and validation', 'formal methods']",Computing
DADS@SAC'18,"13th Track on Dependable, Adaptive, and  Trustworthy Distributed Systems of the 33rd ACM Symposium on Applied Computing             |",https://easychair.org/cfp/DADS-SAC18,"Pau, France",25-Sep-17,9-Apr-18,['distributed systems'],Computing
ICCG 2018,1st Iranian Conference on Computational Geometry,https://easychair.org/cfp/iccg2018,"Tehran, Iran",10-Dec-17,27-Feb-18,"['computational geometry', 'graph drawing', 'computer vision', 'robotics']",Computing
NCARTICT-2018,Advance Research Trends in Information and Computing Technology,https://easychair.org/cfp/NCARTICT-2018,"Ahmedabad, India",15-Dec-17,20-Jan-18,"['cloud computing', 'iot', 'digital image processing', 'machine learning']",Computing
ITS AP Fukuoka 2018,16th Intelligent Transport Systems Asia Pacific Forum in Fukuoka,https://easychair.org/cfp/ITS-AP-Fukuoka2018,"Fukuoka, Japan",20-Nov-17,8-May-18,[],Computing
CoNGA2018,Conference for Next Generation Arithmetic,https://easychair.org/cfp/conga2018,"Singapore, Singapore",17-Nov-17,28-Mar-18,"['next generation computer arithmetic', 'unum and posit']",Computing
ICACNI 2018,"6th International Conference on Advanced Computing, Networking, and Informatics",https://easychair.org/cfp/ICACNI2018,"Silchar, India",10-Jan-18,4-Jun-18,"['networking', 'computing', 'big data', 'information science']",Computing
iCoMET 2018,"2018 IEEE International Conference on Computing, Mathematics and Engineering Technologies",https://easychair.org/cfp/icomet2018,"Sukkur, Pakistan",15-Dec-17,3-Mar-18,"['computing', 'mathematics', 'engineering technologies', 'computer science']",Computing
CF'18,ACM International Conference on Computing Frontiers 2018,https://easychair.org/cfp/cf18,"Ischia, Italy",21-Jan-18,8-May-18,"['computer architecture', 'machine learning', 'power and energy efficiency', 'models of computing']",Computing
ISPS'2018,International Symposium on Programming and Systems 2018,https://easychair.org/cfp/isps2018,"Algiers, Algeria",15-Dec-17,24-Apr-18,"['egovernance', 'ehealth', 'big data', 'cybersecurity']",Computing
A-MOST 2018,14th Workshop on Advances in Model Based Testing,https://easychair.org/cfp/A-MOST2018,"Västerås, Sweden",19-Jan-18,13-Apr-18,"['model based testing', 'software testing', 'software engineering', 'model driven']",Computing
AACBB-2018,Accelerator Architecture in Computational Biology and Bioinformatics Workshop,https://easychair.org/cfp/AACBB-2018,"Vienna, Austria",18-Dec-17,24-Feb-18,"['hardware acceleration', 'computational biology', 'accelerator architecture', 'computer architecture']",Computing
DESIRES2018,Design of Experimental Search and Information REtrieval Systems,https://easychair.org/cfp/DESIRES2018,"Bertinoro, Italy",15-Apr-18,28-Aug-18,"['systems', 'evaluation', 'information retrieval', 'search engines']",Computing
MKWI2018,Multikonferenz Wirtschaftsinformatik 2018,https://easychair.org/cfp/MKWI2018,"Lüneburg, Germany",30-Sep-17,6-Mar-18,[],Computing
ICMR'18,International Conference on Multimedia Retrieval,https://easychair.org/cfp/icmr18,"Yokohama, Japan",20-Jan-18,11-Jun-18,"['multimedia retrieval', 'video analysis', 'deep learning']",Computing
ICTO2018,ICTO2018: Information and Communication Technologies for an inclusive world,https://easychair.org/cfp/ICTO2018,"Paris-Nanterre, France",30-Nov-17,22-Mar-18,"['information systems', 'e commerce', 'e businesss', 'e marketing']",Computing
IDS-2018,The third international conference on intelligent decision science,https://easychair.org/cfp/IDS-2018,"Tehran, Iran",1-Mar-18,9-May-18,"['word computing', 'decision making with uncertainty', 'intelligent control systems', 'optimization problems with uncertainty']",Computing
ICCPS 2018,ACM/IEEE 9th International Conference on Cyber-Physical Systems,https://easychair.org/cfp/ICCPS2018,"Porto, Portugal",6-Oct-17,11-Apr-18,[],Computing
ASP-DAC SRF 2018,SIGDA Student Research Forum at ASP-DAC 2018,https://easychair.org/cfp/asp-dac-srf2018,"Jeju Island, South Korea",31-Oct-17,23-Jan-18,"['embedded systems', 'physical design', 'circuit design']",Computing
ICIST 2018,Eighth International Conference on Information Science and Technology,https://easychair.org/cfp/icist2018,"Cordoba, Granada, And Seville, Spain",,30-Jun-18,"['computer science and engineer', 'control and automation', 'signal processing and telecom', 'bioinformatics and biomedical']",Computing
ICSE SEET 2018,Software Engineering Education and Training Track of ICSE 2018,https://easychair.org/cfp/ICSE-SEET-2018,"Gothenburg, Sweden",23-Oct-17,27-May-18,"['software engineering', 'education']",Computing
PDP2018,"The 26th Euromicro International Conference on Parallel, Distributed, and Network-Based Processing",https://easychair.org/cfp/PDP2018,"Cambridge, UK",3-Nov-17,21-Mar-18,"['parallel computing', 'hpc', 'distributed computing']",Computing
IWOCL 2018,6th International Workshop on OpenCL,https://easychair.org/cfp/IWOCL-2018,"Oxford, UK",31-Jan-18,14-May-18,"['opencl', 'parallel processing', 'high performance computing', 'big data']",Computing
HeteroNAM 2018,International Workshop on Heterogeneous Networks Analysis and Mining,https://easychair.org/cfp/HeteroNAM2018,"Los Angeles, CA, United States",20-Nov-17,9-Feb-18,"['data mining', 'graph mining', 'complex networks', 'network science']",Computing
ICCIT 2018,The 5th International Conference on Communications and Information Technology (ICCIT 2018),https://easychair.org/cfp/iccit2018,"Cairo, Egypt",8-Mar-18,12-Apr-18,"['wireless communications and signal processing', 'mobile & cloud computing', 'networks & internet technologies', 'digital information management & security']",Computing
MobiWorld 2018,The 9th IEEE INFOCOM International Workshop on Mobility Management in the Networks of the Future World,https://easychair.org/cfp/mobiworld18,"Honolulu, HI, United States",25-Oct-17,15-Apr-18,"['mobility management', 'mobile internet', 'security and privacy', '4g/5g mobile communication']",Computing
NFM2018,Tenth NASA Formal Methods Symposium,https://easychair.org/cfp/NFM2018,"Newport News, VA, United States",11-Dec-17,17-Apr-18,"['formal methods', 'software verification', 'runtime verification', 'theorem proving']",Computing
IT4RIs 18,Interoperable infrastructures for interdisciplinary big data sciences- Time critical applications and infrastructure optimization,https://easychair.org/cfp/IT4RIs18,"Amsterdam, Netherlands",15-Nov-17,18-Jan-18,"['cloud computing', 'time critical systems', 'nearly real time data processing', 'infrastructure optimization']",Computing
AIED 2018,19th International Conference on Artificial Intelligence in Education,https://easychair.org/cfp/AIED2018,"London, UK",7-Feb-18,25-Jun-18,"['educational technology', 'learning analytics', 'ai in education']",Computing
UK-OPENMP-USERS-CONF-2018,OpenMP UK Users' Conference 2017,https://easychair.org/cfp/uk-openmp-users-conf-2018,"Oxford, UK",31-Jan-18,21-May-18,"['openmp', 'parallel processing', 'heterogenous computing', 'hpc']",Computing
ISNN 2018,15th International Symposium on Neural Networks,https://easychair.org/cfp/isnn2018,"Minsk, Belarus",15-Jan-18,25-Jun-18,"['artificial intelligence', 'neural networks', 'information processing', 'intelligent systems']",Computing
ALT 2018,Algorithmic Learning Theory,https://easychair.org/cfp/ALT2018,"Lanzarote, Spain",27-Oct-17,6-Apr-18,"['learning theory', 'online learning', 'statistical learning theory', 'computational learning theory']",Computing
ITS 2018,14th International Conference on Intelligent Tutoring Systems,https://easychair.org/cfp/its2018,"Montreal, Canada",21-Jan-18,11-Jun-18,"['artificial intelligence', 'education']",Computing
IVMSP2018,"IEEE Image, Video, and Multidimensional Signal Processing 2018",https://easychair.org/cfp/ivmsp2018,"Zagori, Aristi Village, Greece",30-Jan-18,10-Jun-18,"['big data', 'social media', 'image video multidimensional signal processing', 'computational imaging']",Computing
Petri Nets 2018,39th  International Conference on Applications and Theory of Petri Nets and Concurrency,https://easychair.org/cfp/petrinets2018,"Bratislava, Slovakia",22-Jan-18,24-Jun-18,"['petri nets', 'model checking', 'concurrency']",Computing
ICEMIS2018,International Conference on Engineering & MIS 2018,https://easychair.org/cfp/ICEMIS2018,"Istanbul, Turkey",3-Feb-18,19-Jun-18,"['iot', 'data engineering', 'data science', 'web technologies']",Computing
ICISP2018,International Conference on Image and Signal Processing,https://easychair.org/cfp/ICISP2018,"Cherbourg, France",11-Feb-18,2-Jul-18,"['signal processing', 'image and video processing/analysis', 'computer vision and applications', 'mathematical imaging and vision']",Computing
SCI2018,2nd International Conference on Smart Computing and Informatics,https://easychair.org/cfp/SCI-2018,"Vijayawada, India",30-Sep-17,27-Jan-18,"['intelligent computing', 'soft computing', 'machine learning', 'smart computing']",Computing
KNSI 2018,KONFERENSI NASIONAL SISTEM INFORMASI 2018,https://easychair.org/cfp/knsi2018,"PANGKALPINANG, Indonesia",7-Mar-18,8-Mar-18,"['organisasi', 'teknologi', 'manusia', 'pendidikan']",Computing
ICRTAC - CPS 2018,International Conference on Recent Trends in Advanced Computing - Cyber Physical Systems,https://easychair.org/cfp/ICRTAC-CPS2018,"Chennai, India",15-Apr-18,10-Sep-18,"['applications of cyber physical systems', 'security and privacy of cps', 'simulation of cps applications', 'threat modeling for cps']",Computing
ZEUS 2018,10th Central-European Workshop on Services and their Composition,https://easychair.org/cfp/ZEUS-2018,"Dresden, Germany",10-Jan-18,8-Feb-18,"['service orientation', 'cloud computing', 'business process management', 'microservices']",Computing
CN2018,25th International Science Conference on Computer Networks,https://easychair.org/cfp/CN2018,"Gliwice, Poland",10-Jan-18,19-Jun-18,"['computer networks', 'new technologies', 'queueing theory', 'teleinformatics']",Computing
DAS 2018,13th International Workshop on Document Analysis Systems,https://easychair.org/cfp/DAS2018,"Vienna, Austria",20-Nov-17,24-Apr-18,"['document analysis', 'document retrieval systems', 'information extraction from document images', 'page layout analysis']",Computing
LudoviaCH1,Ludovia CH,https://easychair.org/cfp/LudoviaCH1,"Yverdon-les-Bains, Switzerland",15-Jan-18,26-Mar-18,"[u'int\xe9gration du num\xe9rique en classe', u'le num\xe9rique et diff\xe9renciation p\xe9dagogique', u'litt\xe9ratie num\xe9rique', u'enseignement de la pens\xe9e informatique']",Computing
NWDCN 2018,First International Workshop on Networking Women in Distributed Computing and Networks,https://easychair.org/cfp/nwdcn2018,"Varanasi, India",15-Oct-17,,"['distributed computing', 'networking', 'internet of things', 'sensor networks']",Computing
NERCCS 2018,First Northeast Regional Conference on Complex Systems,https://easychair.org/cfp/NERCCS2018,"Binghamton, NY, NY, United States",15-Jan-18,12-Apr-18,"['complex systems', 'network science', 'computational social/organizational science', 'interdisciplinary research']",Computing
NCUL2017,Natural Computing for Unsupervised Learning,https://easychair.org/cfp/NCUL2017,,1-Mar-18,,"['evolutionary programming', 'differential evolution', 'artificial immune systems', 'unsupervised learning']",Computing
ICSE2018-SEIP,Software Engineering in Practice,https://easychair.org/cfp/ICSE2018SEIP,"Gothenburg, Sweden",23-Oct-17,27-May-18,['software engineering'],Computing
AffCon2018,AAAI Workshop on Affective Content Analysis,https://easychair.org/cfp/affcon2018,"New Orleans, LA, United States",10-Nov-17,,"['affective computing', 'sentiment analysis', 'psycho linguistics', 'user profiling']",Computing
ISC 2018,International Conference on Information Society and Smart Cities,https://easychair.org/cfp/ISC2018,"Cambridge, UK",5-Nov-17,27-Jun-18,"['computer science', 'information society', 'smart cities']",Computing
ICSCWT�?2018,International Conference on Sciences of Computers and Web Technologies,https://easychair.org/cfp/icscwt2018,"Abidjan, Cote d'Ivoire",1-Nov-17,13-Jan-18,"['computer science', 'security', 'mobile applications', 'web technologies']",Computing
ISPDC'2018,International Symposium on Parallel and Distributed Computing,https://easychair.org/cfp/ISPDC2018,"Geneva, Switzerland",10-Feb-18,25-Jun-18,"['high performance computing', 'parallel and distributed computing', 'performance modelling', 'cloud & edge computing']",Computing
IC2E 2018,IEEE International Conference on Cloud Engineering 2018 (Industrial Track),https://easychair.org/cfp/ic2e2018,"Orlando, FL, United States",16-Oct-17,17-Apr-18,"['cloud platforms', 'as a service offerings', 'experimental data on cloud operations', 'cloud security and privacy']",Computing
SASIMI 2018,The 21st Workshop on Synthesis And System Integration of Mixed Information technologies,https://easychair.org/cfp/SASIMI2018,"Matsue, Japan",26-Oct-17,26-Mar-18,"['system design and design experiences', 'software/hardware design for embedded systems', 'behavioral/logic/layout synthesis', 'analog and mixed signal design']",Computing
ISTS & IWTDCS 2018,International Symposium of Transport Simulation & International Workshop on Traffic Data Collection and its Standardization 2018,https://easychair.org/cfp/ists-iwtdcs_2018,"Matsuyama, Japan",28-Feb-18,4-Aug-18,"['data collection and smart processing', 'transport modeling and simulation', 'multimodal transportation systems', 'transport operation and management']",Computing
DEEP-DIAL18,AAAI 2018 Workshop on Reasoning and Learning for Human-Machine Dialogues,https://easychair.org/cfp/DEEP-DIAL-18,"New Orleans, LA, United States",12-Nov-17,1-Feb-18,"['reasoning', 'learning', 'artificial intelligence', 'dialog systems']",Computing
IJCAR-2018,9th International Joint Conference on Automated Reasoning,https://easychair.org/cfp/IJCAR-2018,"Oxford, UK",29-Jan-18,14-Jul-18,['automated reasoning'],Computing
CSA 2018,The 3rd Conference on Computing Systems and Applications,https://easychair.org/cfp/CSA2018,"Algiers, Algeria",,24-Apr-18,"['artificial intelligence and data science', 'computer networks and security', 'information systems and software engineering', 'computer vision and graphics']",Computing
IEC2018,4th International Engineering Conference on Developments in Civil & Computer Engineering Applications,https://easychair.org/cfp/IEC2018,"Erbil, Iraq",10-Dec-17,26-Feb-18,"['artificial intelligence', 'software engineering and applications', 'environmental engineering', 'structural materials']",Computing
ICINC2018,"Internet of Thing, Next generation networks and cloud computing 2018",https://easychair.org/cfp/ICINC_2018,"Pune-411041, India",,16-Feb-18,"['internet of things', 'cloud computing', 'data mining', 'next generation networks']",Computing
IRECS-2018,"International Conference on Innovative Research in Engineering, Computers and Sciences",https://easychair.org/cfp/IRECS2018,"Goa, India",15-Dec-17,19-Jan-18,"['mechanical engineering', 'electrical engineering', 'electronics']",Computing
ICMC 2018,Fourth International Conference on Mathematics and Computing,https://easychair.org/cfp/ICMC-2018,"Varanasi, India",15-Nov-17,9-Jan-18,"['analysis', 'operations research', 'soft computing', 'cryptology']",Computing
IEEE CIM SI CIFEr 2018,IEEE Computational Intelligence Magazine - Special Issue on Computational Intelligence in Finance and Economics,https://easychair.org/cfp/SI_CIFE2018,,31-Dec-17,,"['computational intelligence', 'machine learning', 'predictive analytics', 'financial engineering']",Computing
SIGSIM-PADS '18,Principles of Advanced Discrete Simulation,https://easychair.org/cfp/SIGSIM-PADS-18,"Rome, Italy",26-Jan-18,23-May-18,"['modeling', 'simulation', 'high performance computing', 'pdes']",Computing
PAIR18,"The AAAI-18 Workshop on Plan, Activity and Intent Recognition",https://easychair.org/cfp/PAIR18,"New Orleans, LA, United States",19-Oct-17,2-Feb-18,"['plan recognition', 'activity recognition', 'artificial intelligence', 'intent recognition']",Computing
ASC 2018,The 2nd International Workshop on Affective and Sentimental Computing,https://easychair.org/cfp/ASC2018,"Shanghai, China",5-Nov-17,15-Jan-18,"['affective computing', 'sentiment analysis', 'machine learning', 'big data']",Computing
KEG-18,2018 Workshop on Knowledge Extraction from Games,https://easychair.org/cfp/KEG-18,"New Orleans, LA, United States",13-Oct-17,2-Feb-18,"['knowledge representation', 'general game playing', 'game studies', 'artificial intelligence']",Computing
IMAN 2017,5th International Conference on Islamic Applications in Computer Science and Technologies,https://easychair.org/cfp/IMAN2017,"Semarang, Indonesia",,26-Dec-17,"['muslim contributions in it applications', 'ict and islam', 'evaluation of islamic software', 'it and arabic language']",Computing
ROADEF2018,19ème Congrès annuel de la Société Française de Recherche Opérationnelle et d'Aide à la Décision,https://easychair.org/cfp/roadef2018,"Lorient, France",17-Nov-17,21-Feb-18,"['operational research', 'metaheuristics', 'mathematical programming', 'algorithmics']",Computing
NetSMM 2018,6th International Workshop on Network and System Management and Monitoring,https://easychair.org/cfp/NetSMM2018,"Cracow, Poland",10-Dec-17,16-May-18,"['network monitoring', 'system management', 'measurements', 'network management']",Computing
ESG 2018,International Conference on Energy Engineering and Smart Grids,https://easychair.org/cfp/ESG2018,"Cambridge City, UK",,25-Jun-18,"['engineering', 'computer science', 'energy', 'smart grid']",Computing
ICSDE2018,International Conference on Smart Digital Environment,https://easychair.org/cfp/icsde2018,"Rabat, Morocco // Texas, USA, Morocco",30-Dec-17,28-Jun-18,"['computing', 'networks', 'hardware', 'theory']",Computing
ASCPS 2018,Workshop on Analytics for Security in Cyber Physical Systems,https://easychair.org/cfp/ASCPS2018,"Varanasi, India",15-Oct-17,,"['cybersecurity analytics in cps', 'cybersecurity analytics in mobile networks', 'cybersecurity analytics in transportation', 'cybersecurity analytics in financial services']",Computing
RSM4CPS,The 1st International Workshop on Real-Time Stream Analytics and Machine Learning for Cyber-Physical Systems (RSM4CPS-2018),https://easychair.org/cfp/RSM4CPS,"Varanasi, India",22-Oct-17,,"['machine learning', 'cyber physical systems', 'real time stream analytics', 'big data for iots']",Computing
WONS18,Wireless On-demand Network systems and Services Conference,https://easychair.org/cfp/WONS18,"Isola 2000, France",1-Dec-17,6-Feb-18,"['wireless communications and networks', 'pervasive and ubiquitous computing', 'mobile computing and services']",Computing
Future IoT 2018,2018 IEEE International Conference on Future IoT Technologies,https://easychair.org/cfp/futureiot2018,"Eger, Hungary",31-Oct-17,18-Jan-18,"['industry 4.0', 'sensor networks', 'big data', 'e health']",Computing
AMLTA2018,The 3rd International Conference on Advanced Machine Learning Technologies and Applications;,https://easychair.org/cfp/AMLTA2018,"Cairo, Egypt",25-Sep-17,22-Feb-18,[],Computing
CMST 2018,International Conference on Computational Materials Science and Thermodynamic Systems,https://easychair.org/cfp/cmst2018,"Cambridge, UK",31-Dec-17,22-Mar-18,[],Computing
DFRWS EU 2018,Digital Forensic Research Workshop EU 2018,https://easychair.org/cfp/DFRWSEU2018,"Florence, Italy",9-Oct-17,21-Mar-18,[],Computing
DK-SIGGRAPH2017,Designing Knowledge ACM SIGGRAPH 2017,https://easychair.org/cfp/dksiggraph2017,"Bangkok, Thailand",15-Sep-17,,"['digital humanities', 'design', 'digital arts', 'sciences']",Computing
SC^2,Symbolic Computation and Satisfiability Checking,https://easychair.org/cfp/SC2-JSC,"Timisoara/Kaiserslautern, Germany",15-Feb-18,,"['combined scsc tools', 'symbolic computation', 'satisfiability checking', 'decision procedures in smt/ca systems']",Computing
IWISC 2018,3rd International Workshop on Interactive and Spatial Computing,https://easychair.org/cfp/iwisc2018,"Richardson, TX, United States",22-Jan-18,12-Apr-18,"['computational geometry', 'computer graphics', 'human computer interaction', 'multimedia']",Computing
GreenTech'18,10th IEEE Green Technologies Conference 2018,https://easychair.org/cfp/GreenTech18,"Austin, TX, United States",15-Nov-17,4-Apr-18,"['internet of things', 'green technologies for smart cities', 'smart grid and renewable energy', 'smart rural']",Computing
ITEQS 2018,2nd International Workshop on Testing Extra-Functional Properties and Quality Characteristics of Software Systems,https://easychair.org/cfp/ITEQS2018,"Västerås, Sweden",12-Jan-18,9-Apr-18,"['software testing', 'verification and validation', 'software quality', 'non functional properties']",Computing
RTEST 2018,The CSI Symposium on Real-Time and Embedded Systems and Technologies,https://easychair.org/cfp/RTEST-2018,"Tehran, Iran",1-Dec-17,9-May-18,"['cyber physical systems', 'internet of things', 'real time systems', 'embedded systems']",Computing
Automation_Future_Internet_2018,Emerging Automation Techniques for the Future Internet,https://easychair.org/cfp/AutomationFutureInternet2018,,16-Mar-18,,"['sdn', 'virtualisation', 'security', 'operations']",Computing
HTRC-UnCamp-2018,HathiTrust Research Center UnCamp 2018,https://easychair.org/cfp/HTRCUnCamp2018,"Berkeley, CA, United States",1-Nov-17,25-Jan-18,"['worksets and corpus creation', 'digital pedagogy and text analysis', 'non consumptive research in hathitrust', 'demystifying hathitrust metadata']",Computing
W2GIS 2018,16th International Symposium on Web and Wireless Geographical Information Systems 2018,https://easychair.org/cfp/w2gis2018,"A Coruña, Spain",22-Dec-17,21-May-18,"['location based services', 'web applications', 'mobile applications', 'gis']",Computing
DSCI2017,The first International Symposium on Data Science and  Computational Intelligence,https://easychair.org/cfp/DSCI-2017,"Sousse, Tunisia",10-Dec-17,19-Dec-17,"['data flow analysis', 'data mining', 'computational intelligence', 'machine learning']",Computing
itelcon2017,International Telecommunications Conference 2017,https://easychair.org/cfp/itelcon2017,"İstanbul, Turkey",14-Oct-17,28-Dec-17,[],Computing
WIMS 2018,"8th International Conference on Web Intelligence, Mining and Semantics",https://easychair.org/cfp/wims2018,"Novi Sad, Serbia",25-Jan-18,25-Jun-18,"['web intelligence', 'web mining', 'scalable web and data architectures', 'web semantics and reasoning']",Computing
ICNLSP 2018,2nd International Conference on Natural Language and Speech Processing,https://easychair.org/cfp/icnlsp2018,"Algiers, Algeria",18-Dec-17,25-Apr-18,"['speech recognition', 'natural language processing', 'computational linguistics', 'machine translation']",Computing
ARC 2018,International Symposium on Applied Reconfigurable Computing,https://easychair.org/cfp/ARC2018,"Santorini, Greece",,1-May-18,[],Computing
ComNet-IoT 2018,The 7th International Workshop on Computing and Networking for IoT and Beyond,https://easychair.org/cfp/comnetiot2018,"Varanasi, India",22-Oct-17,4-Jan-18,"['internet of things', 'industry 4.0', 'cloud and edge computing', 'analytics']",Computing
CSCWD 2018,2018 IEEE 22nd International Conference on Computer Supported Cooperative Work in Design,https://easychair.org/cfp/cscwd2018,"Nanjing, China",31-Oct-17,9-May-18,[],Computing
IWSDS-2018,International Workshop on Spoken Dialog Systems Technology 2018,https://easychair.org/cfp/IWSDS-2018,"Singapore, Singapore",14-Jan-18,14-May-18,"['human robot interaction', 'spoken dialog systems', 'speech and language technologies', 'multimodal and machine learning']",Computing
SISI'2017,Special Issue On: The Swarm Intelligence,https://easychair.org/cfp/SISI2017,"Hershey, PA 17033, PA, United States",31-Oct-17,,['the swarm intelligence'],Computing
4ETCPAN,4th International Conference of Technology & Business,https://easychair.org/cfp/4ETCPAN,"Corumbá MS, Brazil",30-Oct-17,5-Dec-17,"['applied computing', 'information systems', 'innovation and entrepreneurship', 'approaches socioenvironmental']",Computing
APPIS 2018,Applications of Intelligent Systems,https://easychair.org/cfp/APPIS2018,"Las Palmas de Gran Canaria, Spain",19-Nov-17,8-Jan-18,"['intelligent systems', 'images and videos analysis', 'machine learning and representation learning', 'statistical and structural pattern recognition']",Computing
PACBB'18,12th International Conference on Practical Applications of Computational Biology & Bioinformatics,https://easychair.org/cfp/PACBB18,"Toledo, Spain",5-Feb-18,20-Jun-18,[],Computing
DCAI'18,15th International Conference on Distributed Computing and Artificial Intelligence,https://easychair.org/cfp/DCAI18,"Toledo, Spain",5-Feb-18,20-Jun-18,[],Computing
MIS4TEL'18,8th International Conference in Methodologies and Intelligent Systems for Techhnology Enhanced Learning,https://easychair.org/cfp/MIS4TEL18,"Toledo, Spain",5-Feb-18,20-Jun-18,[],Computing
ISAMI'18,9th International Conference on Ambient Intelligence,https://easychair.org/cfp/ISAMI18,"Toledo, Spain",5-Feb-18,20-Jun-18,[],Computing
CCS2018,"Computer and Cyber Security: Principles, Algorithm, Applications and Perspectives",https://easychair.org/cfp/CCS2018,"New York, NY, United States",30-Oct-17,,"['information security', 'cyber security', 'intrusion detection']",Computing
OIJI - December 2017 Issue,Open International Journal of Informatics,https://easychair.org/cfp/OIJI2017,"Kuala Lumpur, Malaysia",10-Dec-17,,"['data analytics', 'internet of things', 'information security', 'informatics related discipline']",Computing
ICO 2018,International Conference on Intelligent Computing & Optimization,https://easychair.org/cfp/ICO2018,"Pattaya, Thailand",13-Jul-18,4-Oct-18,"['soft computing', 'optimization', 'computational intelligence', 'artificial intelligence']",Computing
HIC 2018,13th International Conference on Hydroinformatics,https://easychair.org/cfp/HIC2018,"Palermo, Italy",15-Feb-18,1-Jul-18,"['hydroinformatics', 'water resources', 'mathematical models', 'technologies']",Computing
ACSW 2018,Australasian Computer Science Week 2018,https://easychair.org/cfp/acsw-2018,"Brisbane, Australia",8-Oct-17,29-Jan-18,"['conceptual modelling', 'information security', 'parallel and distributed computing', 'health informatics and knowledge management']",Computing
NCRTSC18,Tenth National Conference on Recent Trends in Soft Computing,https://easychair.org/cfp/NCRTSC18,"Chennai, India",30-Mar-18,6-Apr-18,"['soft computing', 'software architecture', 'quality and testing', 'simulation and modeling']",Computing
PCT'2018,"International Conference ""Parallel Computational Technologies 2018""",https://easychair.org/cfp/pct2018,"Rostov-on-Don, Russia",1-Dec-17,3-Apr-18,"['parallel computational technologies', 'parallel programming', 'high performance computing', 'supercomputing simulation']",Computing
CONTROLO 2018,13th APCA International Conference on Control and Soft Computing,https://easychair.org/cfp/controlo2018,"Ponta Delgada, Portugal",29-Dec-17,4-Jun-18,"['control systems', 'soft computing', 'automation']",Computing
ICRICS-2018,International Conference on Recent Innovations in Computer Science,https://easychair.org/cfp/ICRICS-2018,"Visakhapatnam, India",31-Dec-17,23-Aug-18,"['security', 'data science', 'inage processing', 'artificail intelligence']",Computing
ALG-ROUGH'2018,Algebraic Methods in General Rough Sets : Trends in Mathematics Series,https://easychair.org/cfp/algrough2018,,15-Feb-18,,"['algebraic approaches to rough sets', 'logics of approximate reasoning', 'formal approaches to vagueness', 'constructive algebras of rough sets']",Computing
LATIN 2018,Latin American Theoretical Informatics Symposium,https://easychair.org/cfp/LATIN2018,"Buenos Aires, Argentina",17-Oct-17,16-Apr-18,"['theoretical computer science', 'theory of computing']",Computing
ICACS18,International Conference on Advancements in Computational Sciences,https://easychair.org/cfp/icacs18,"Lahore, Pakistan",28-Sep-17,19-Feb-18,"['artificial intelligence and robotics', 'data sciences', 'software engineering', 'human computer interaction (hci)']",Computing
