Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 SBD Track-MAS  2012 : Track on Simulation Based Design at MAS 2012,N/A,http://www.msc-les.org/Conf/MAS2012/index_file/SimulationBasedDesign.htm,"['simulation', 'modeling', 'data integration in sbd', 'risk analysis']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 PEISMS Track-MAS  2012 : Track on Promoting Enterprise Interoperability by Service Modeling & Simulation at MAS 2012,N/A,http://www.msc-les.org/Conf/MAS2012/index_file/PromotingEnterpriseInteroperabilitybyServiceModelingSimulation.htm,"['simulation', 'modeling', 'promoting enterprise', 'manufacturing systems']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 WCOP  2012 : 17th Int. Doctoral Symposium on Components and Architecture,N/A,http://wcop.ipd.kit.edu/wcop2012/,"['software architecture', 'software engineering', 'performance', 'reliability']","Jun 25, 2012 - Jun 25, 2012","Bertinoro, Italy","Mar 5, 2012","Apr 12, 2012","May 1, 2012",
 ASSETS  2012 : The 13th International ACM SIGACCESS Conference on Computers and Accessibility,Conference on Computers and Accessibility,http://www.sigaccess.org/assets12/index.html,"['human-computer interaction', 'accessibility', 'aging', 'impairements']","Oct 22, 2012 - Oct 24, 2012","Boulder, Colorado, USA","May 4, 2012","Jun 15, 2012",,
" MSFBPGI Track-MAS  2012 : Track on Modeling and Simulation in Food, Beverage and Perishable Goods Industry at MAS 2012",N/A,http://www.msc-les.org/Conf/MAS2012/index_file/ModelingandSimulationinFoodBeverageandPerishableGoodsIndustry.htm,[],"Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 Automation Track-MAS  2012 : Track on Automation at MAS 2012,N/A,http://www.msc-les.org/Conf/MAS2012/index_file/Automation.htm,"['simulation', 'modeling', 'automation', 'controls systems']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 IWOMP  2012 : International Workshop on OpenMP,International Workshop on OpenMP,http://iwomp-2012.caspur.it,"['parallel computing', 'high performance computing', 'parallel processing', 'performance']","Jun 11, 2012 - Jun 13, 2012","Rome, Italy","Jan 31, 2012","Feb 28, 2012","Mar 21, 2012",
" ICACCI  2012 : 2012 International Conference on Advances in Computing, Communications and Informatics ",N/A,http://icacci-conference.org,"['computer science', 'advanced computing', 'communications', 'informatics']","Aug 3, 2012 - Aug 5, 2012","RMK Engineering College, Chennai","Mar 5, 2012","Apr 25, 2012","May 8, 2012",
 ICIIN  2012 : 2012 International Conference on Intelligent Information and Networks,N/A,http://www.iciin.org/,[],"Feb 17, 2012 - Feb 18, 2012",Hong Kong,"Dec 25, 2012","Jan 15, 2012","Jan 30, 2012","Jan 30, 2012"
 MTNS  2012 : 20th International Symposium on Mathematical Theory of Networks and Systems,N/A,http://www.mtns2012.com.au/,"['biological systems', 'communication systems', 'computing', 'control and systems theory']","Jul 9, 2012 - Jul 13, 2012","Melbourne, Australia","Feb 1, 2012","Mar 15, 2012","Apr 30, 2012",
 SBRC -   2012 : The 30th Brazilian Symposium on Computer Networks and Distributed Systems,N/A,http://en.sbrc2012.dcc.ufmg.br/,"['computer networks', 'distributed systems', 'telecommunication networks', 'communications']","Apr 30, 2012 - May 4, 2012","Ouro Preto, Brazil","Nov 29, 2012","May 2, 2013","Mar 2, 2012","Nov 22, 2012"
" IoT  2012 : Internet of Things 2012, 3rd International Conference for Industry and Academia",The Internet of Things,http://www.iot2012.org/page.asp?id=133,"['IOT', 'networking', 'smart object']","Oct 24, 2012 - Oct 26, 2012","Wuxi, China","May 15, 2012","Jul 1, 2012",,
 ICANN  2012 : 22nd International Conference on Artificial Neural Networks,International Conference on Artificial Neural Networks,http://icann2012.org/,[],"Sep 11, 2012 - Sep 14, 2012","Lausanne, Switzerland","Apr 9, 2012","Apr 30, 2012","May 21, 2012",
 ICTTE  2012 : 2012 International Conference on Traffic and Transportation Engineering,N/A,http://www.ictte.org/,"['traffic', 'transportation', 'engineering']","Feb 17, 2012 - Feb 18, 2012",Hong Kong,"Dec 30, 2011","Jan 5, 2012","Jan 15, 2012","Jan 1, 2012"
 e-Society  2012 : IADIS INTERNATIONAL CONFERENCE E-SOCIETY 2012,N/A,http://www.esociety-conf.org/,"['esociety', 'ebusiness', 'elearning', 'egovernment']","Mar 10, 2012 - Mar 13, 2012","Berlin, Germany","Nov 28, 2011","Jan 6, 2012",,
 FDTT  2012 : 2012 International Conference on Fluid Dynamics and Thermodynamics Technologies,N/A,http://www.iacsit.org/fdtt/,"['physics', 'fluid dynamics', 'thermodynamics']","Mar 17, 2012 - Mar 18, 2012",Singapore,"Jan 30, 2012","Feb 10, 2012","Feb 20, 2012",
" NAS  2012 : IEEE 7th International Conference on Networking, Architecture, and Storage",N/A,http://nas-conference.org/NAS-2012,"['networking', 'architecture', 'storage']","Jun 28, 2012 - Jun 30, 2012","Xiamen, China","Mar 16, 2012","Apr 15, 2012","May 5, 2012",
 ICIII  2012 : 2012 International Conference on Industrial and Intelligent Information,N/A,http://www.iciii.org/,"['industrial', 'intelligent information', 'information']","Mar 17, 2012 - Mar 18, 2012",Singapore,"Jan 30, 2012","Feb 10, 2012","Mar 1, 2012",
" ICNSC  2012 : 9th IEEE International Conference on Networking, Sensing and Control","International Conference on Networking, Sensing and Control",http://www.icnsc.org/,"['networking', 'sensing', 'control']","Apr 11, 2012 - Apr 14, 2012","Beijing, China","Nov 15, 2011","Jan 6, 2012","Feb 1, 2012",
 Co-NEXT  2012 : 8th International Conference on emerging Networking Experiments and Technologies,N/A,http://conferences.sigcomm.org/co-next/2012/,"['communications', 'networking']","Dec 10, 2012 - Dec 13, 2012","Nice, France",TBD,,,
 ICSP  2012 : IEEE 11th International Conference on Signal Processing,N/A,http://icsp.bjtu.edu.cn,['signal processing'],"Oct 21, 2012 - Oct 25, 2012","Beijing, China","Jun 15, 2012","Jul 15, 2012","Aug 15, 2012",
 AIE  2012 : Annual Conference of the Academy of Innovation and Entrepreneurship,N/A,http://aieconference.org/en/Release/review.asp?id=26,"['innovation', 'entrepreneurship', 'academy']","Jun 8, 2012 - Jun 10, 2010","Macau, China","Mar 30, 2012","Apr 20, 2012","Apr 20, 2012",
 ICSIC  2012 : 2012 International Conference on Solid-State and Integrated Circuit ,N/A,http://www.icsic.org/,"['solid-state', 'integrated circuit', 'circuit']","Mar 17, 2012 - Mar 18, 2012",Singapore,"Jan 30, 2012","Feb 10, 2012","Feb 20, 2012",
 Philosophers' Rally  2012 : CFP - Philosophers' Rally 2012 - Rotterdam. Theme: Beyond Dualism,N/A,http://www.philosophers-rally.nl,"['philosophy', 'continental', 'analytic', 'INTERNATIONAL']","Apr 18, 2012 - Apr 19, 2012","Rotterdam, the Netherlands","Feb 1, 2011","Apr 1, 2011","Apr 1, 2011",
 JAISE Thematic Issue  2013 : Journal of Ambient Intelligence and Smart Environments (JAISE) - Thematic Issue on Context Aware Systems,N/A,http://www.mstracker.com/submit1.php?jc=jaise,"['context aware systems', 'context reasoning', 'hci services and systems', 'autonomous agents']","Dec 23, 2011 - Jan 31, 2012",Journal,"Jan 31, 2012","Apr 30, 2012","Jun 30, 2012",
 PROMAMEDS   2012 : Processing and Managing Medical Data Streams ,N/A,http://promameds12.med.up.pt/,"['ehealth', 'data streams']","Jun 20, 2012 - Jun 22, 2012","Rome, Italy","Jan 15, 2012","Mar 15, 2012","Apr 10, 2012",
 FuzzyML  - IPMU    2012 : Special Session on Fuzzy Machine Learning and On-line Modeling at IPMU 2012,N/A,http://www.flll.jku.at/sites/default/files/u6/SpecialSessionFuzzyMLandOn-lineM.pdf,"['fuzzy machine learning', 'on-line modeling', 'incremental learning', 'data mining']","Jul 9, 2012 - Jul 13, 2012","Catania, Sicilia, Italy","Dec 10, 2011","Feb 25, 2012","Mar 31, 2012",
 WSCD   2012 : Relevance Prediction Challenge / WSDM 2012 Web Search Click Data Workshop,N/A,http://imat-relpred.yandex.ru/en,"['information retrieval', 'web', 'machine learning', 'data mining']","Feb 12, 2012 - Feb 12, 2012",Seattle,"Dec 5, 2011","Dec 5, 2011","Dec 20, 2011",
 WPMC  2012 : THE 15th INTERNATIONAL SYMPOSIUM  ON WIRELESS PERSONAL  MULTIMEDIA COMMUNICATIONS ,Wireless Personal Multimedia Communications,http://wpmc2012.ntu.edu.tw/,[],"Sep 24, 2012 - Sep 27, 2012","Taipei, Taiwan","Apr 15, 2012","Jun 15, 2012","Jul 15, 2012",
 AGML  2012 : Algebraic Geometry in Machine Learning 2012 @ICPRAM 2012,N/A,http://icpram.org/AGML.asp,"['artificial intelligence', 'machine learning', 'computer science']","Feb 6, 2012 - Feb 8, 2012","Vilamoura, Algarve, Portugal","Oct 24, 2011","Nov 11, 2011","Nov 25, 2011",
 ICCCN  2012 : The 21st International Conference on Computer  Communication and Networks,International Conference on Computer Communications and Networks,http://www.icccn.org/icccn12/,[],"Jul 30, 2012 - Aug 2, 2012","Munich, Germany","Feb 24, 2012","Apr 23, 2012","May 10, 2012",
 SADM  2012 : Shape Analysis and Deformable Modeling @ICPRAM  2012,N/A,http://icpram.org/SADM.asp,"['artificial intelligence', 'computer science', 'machine learning']","Feb 6, 2012 - Feb 8, 2012","Vilamoura, Algarve, Portugal","Oct 24, 2011","Nov 11, 2011","Nov 25, 2011",
 EWDCC  2012 : 1st European Workshop on Dependable Cloud Computing,N/A,http://ewdcc12.di.fc.ul.pt/,"['cloud computing', 'distributed systems', 'dependable systems']","May 8, 2012 - May 8, 2012","Sibiu, Romania","Jan 27, 2012","Mar 14, 2012","Mar 20, 2012",
 SPAWC  2012 : THE 13. IEEE INTERNATIONAL WORKSHOP ON SIGNAL PROCESSING ADVANCES IN WIRELESS COMMUNICATIONS,N/A,http://www.spawc2012.org/en/,[],"Jun 17, 2012 - Jun 20, 2012","Çeşme, Turkey","Jan 30, 2012","Mar 30, 2012","Apr 10, 2012",
 MMSJ SI SRDSVTVC  2012 : MMSJ Special Issue on Social Recommendation and Delivery Systems for Video and TV Content,N/A,http://www.springer.com/computer/information+systems+and+applications/journal/530,"['web', 'multimedia', 'systems']",N/A,N/A,"Feb 29, 2012","Jul 30, 2012","Sep 15, 2012",
 IMIS  2012 : Sixth International Conference on  Innovative Mobile and Internet Services in Ubiquitous Computing,Innovative Mobile and Internet Services in Ubiquitous Computing,http://voyager.ce.fit.ac.jp/conf/imis/2012/ ,"['smartphone', 'pervasive computing', 'ubiquitous computing']","Jul 4, 2012 - Jul 6, 2012","Palermo, Italy","Dec 23, 2011","Feb 20, 2012","Mar 15, 2012",
 MLS  2012 : Machine Learning for Sequences 2012,N/A,http://icpram.org/MLS.asp,"['artificial intelligence', 'machine learning', 'computer science']","Feb 6, 2012 - Feb 8, 2012","Vilamoura, Algarve, Portugal","Oct 24, 2011","Nov 11, 2011","Nov 25, 2011",
 PRARSHIA  2012 : Pattern Recognition Applications in Remotely Sensed Hyperspectral Image Analysis 2012@ICPRAM  2012,N/A,http://icpram.org/special_sessions.asp#PRARSHIA,"['artificial intelligence', 'computer science', 'machine learning']","Feb 6, 2012 - Feb 8, 2012","Vilamoura, Algarve, Portugal","Oct 24, 2011","Nov 11, 2011","Nov 25, 2011",
 ESEeL  2012 : Enhancing Student Engagement in e-Learning - ESEeL@ CSEDU 2012,N/A,http://www.csedu.org/ESEeL.aspx,"['artificial intelligence', 'education', 'communications']","Apr 16, 2012 - Apr 18, 2012","Porto, Portugal","Feb 3, 2012","Feb 29, 2012","Mar 8, 2012",
 ECCSS  2012 : 1st International Workshop on Enterprise Cloud Computing: Solutions and Strategies - ECCSS@ CLOSER 2012,N/A,http://www.closer.scitevents.org/ECCSS.aspx,"['cloud computing', 'artificial intelligence', 'computer science', 'machine learning']","Feb 18, 2012 - Feb 21, 2012","Porto, Portugal","Feb 1, 2012","Feb 24, 2012","Mar 8, 2012",
 OOCMFE  2012 : Optimization and Optimal Control on Mathematical Finance and Economics - OOCMFE 2012@ICORES 2012,N/A,http://www.icores.org/OOCMFE.asp,"['artificial intelligence', 'operating systems', 'computer science', 'machine learning']","Feb 4, 2012 - Feb 6, 2012","Vilamoura, Algarve, Portugal","Nov 4, 2011","Nov 23, 2011","Dec 7, 2011",
" IATMLRP  2012 : Interactive and Adaptive Techniques for Machine Learning, Recognition and Perception 2012 @ICPRAM 2012",N/A,http://icpram.org/IATMLRP.asp,"['artificial intelligence', 'computer science', 'machine learning']","Feb 6, 2012 - Feb 8, 2012","Vilamoura, Algarve, Portugal","Oct 24, 2011","Nov 11, 2011","Nov 25, 2011",
 ISVC  2012 : 8th International Symposium on Visual Computing,International Symposium on Visual Computing,http://www.isvc.net/,"['computer vision', 'computer graphics', 'virtual reality', 'visualization']","Jul 16, 2012 - Jul 18, 2012","Rethymnon, Crete, Greece","May 7, 2012","Jun 4, 2012","Jun 18, 2012",
 OGST-SIP-PCA  2012 : Special issue on Advances in signal and image processing for physico-chemical analysis,N/A,http://www.laurent-duval.eu/lcd-cfp-ogst-2012-call-for-papers-signal-image-processing-physico-chemical-analysis.html,"['signal processing', 'image analysis', 'chemistry', 'physics']","Dec 12, 2011 - Dec 12, 2013",Oil & Gas Science and Technology,"Apr 30, 2012",,,
" STEM Measures  2012 : IEEE Workshop on Science, Technology, Engineering and Mathematics Enterprise: Measures for Innovation & Competitiveness (STEM Measures)",N/A,http://www.ieeeusa.org/calendar/conferences/stem/default.asp,[],"Jun 6, 2012 - Jun 6, 2012","Washington, USA",TBD,,,
 ICPP  2012 : IEEE International Conference on Parallel Processing,International Conference on Parallel Processing,http://www.icpp2012.org/,[],"Sep 10, 2012 - Sep 13, 2012","Pittsburgh, PA","Mar 2, 2012","Jun 1, 2012","Jul 6, 2012",
 ICSICT  2012 : IEEE 11th International Conference on Solid-State and Integrated Circuit Technology,N/A,http://www.icsict.com,[],"Oct 29, 2012 - Nov 1, 2012","Xian, China","Jun 30, 2012","Jul 30, 2012",,
 CMD  2012 : International Conference on Condition Monitoring and Diagnosis,N/A,http://www.cmd2012.org/,[],"Sep 23, 2012 - Sep 27, 2012","Bali, Indonesia","Feb 29, 2012","Apr 30, 2012","Jun 30, 2012",
 U-media  2012 : 5th International Conference on Ubi-Media Computing,N/A,http://software.xmu.edu.cn/umedia,['ubi-media'],"Jul 28, 2012 - Jul 29, 2012","Xiamen, China","Jan 20, 2012","Mar 15, 2012","Apr 15, 2012",
 ICUFN  2012 : Fourth International Conference on Ubiquitous and Future Networks,N/A,http://www.icufn.org/,"['ubiquitous computing', 'networking']","Jul 4, 2012 - Jul 6, 2012","Phuket, Thailand","Mar 29, 2012","Apr 22, 2012","May 8, 2012",
 MCEE  2012 : Majlesi Conference on Electrical Engineering,N/A,http://mcee.majlesi.info,"['electrical', 'telecommunication', 'control', 'power']","Aug 22, 2012 - Aug 23, 2012","Majlesi, Isfahan, Iran","Apr 14, 2012","May 19, 2012","Jun 5, 2012",
 VPPC  2012 : IEEE Vehicle Power and Propulsion Conference,N/A,http://www.vppc2012.org,[],"Oct 9, 2012 - Oct 12, 2012","Seoul, Korea","Feb 29, 2012","Mar 31, 2012","Jun 29, 2012",
 ONDM  2012 : 16th International Conference on Optical Networking Design and Modeling,Optical Network Design and Modelling,http://ondm2012.essex.ac.uk/,[],"Apr 17, 2012 - Apr 20, 2012","Colchester, United Kingdom","Nov 30, 2011","Jan 31, 2012","Feb 15, 2012",
" ISPCS  2012 : International IEEE Symposium on Precision Clock Synchronization for Measurement, Control, and Communication",N/A,http://www.ispcs.org/,[],"Sep 23, 2012 - Sep 28, 2012","San Francisco, CA, USA","Apr 16, 2012",,,
 ICFHR  2012 : International Conference on Frontiers in Handwriting Recognition,International Conference on Frontiers in Handwriting Recognition,http://www.icfhr2012.uniba.it/,['pattern recognition'],"Sep 18, 2012 - Sep 20, 2012","Bari, Italy","Feb 28, 2012",,,
 ISMA  2012 : ISMA Noise and Vibration Engineering Conference,N/A,http://www.isma-isaac.be/,[],"Sep 17, 2012 - Sep 19, 2012","Leuven, Belgium","Jan 12, 2012",,,
 IEEE AUTOTESTCON  2012 : IEEE AUTOTESTCON 2012,N/A,http://www.autotestcon.com/,[],"Sep 10, 2012 - Sep 13, 2012","Anaheim, CA, USA","Feb 15, 2012",,,
 IST  2012 : IEEE International Conference on Imaging Systems and Techniques,N/A,http://ist2012.ieee-ims.org/,['image processing'],"Jul 16, 2012 - Jul 17, 2012","Manchester, United Kingdom","Mar 31, 2012",,,
 CIMSA  2012 : IEEE International Conference on Computational Intelligence for Measurement Systems and Applications,N/A,http://cimsa2012.ieee-ims.org/,"['computational intelligence', 'measurement']","Jul 2, 2012 - Jul 4, 2012","Tianjin, China","Mar 15, 2012",,,
 ICISP  2012 : International Conference on Image and Signal Processing,International Conference on Image and Signal Processing,http://www.univ-ibnzohr.ac.ma/icisp/,"['image processing', 'signal processing']","Jun 28, 2012 - Jun 30, 2012","Agadir, Morocco","Jan 6, 2012",,,
" VECIMS  2012 : IEEE International Conference on Virtual Environments, Human-Computer Interfaces and Measurement Systems","Virtual Environments, Human-Computer Interfaces and Measurement Systems",http://vecims2012.ieee-ims.org/,[],"Jul 2, 2012 - Jul 4, 2012","Tianjin, China","Mar 15, 2012",,,
 COLT  2012 : 25th Annual Conference on Learning Theory,Computational Learning Theory,http://www.ttic.edu/colt2012/,['machine learning'],"Jun 25, 2012 - Jun 27, 2012","Edinburgh, Scotland","Feb 14, 2012",,,
 MMCS  2012 : Eighth International Conference on Mathematical Methods for Curves and Surfaces: Representation and Approximation of Curves and Surfaces and Applications,Mathematical Methods for Curves and Surfaces,http://www.ifi.uio.no/~cagd/2012,[],"Jun 28, 2012 - Jul 3, 2012","Oslo, Norway","Mar 31, 2012",,,
 ICIAR  2012 : INTERNATIONAL CONFERENCE ON IMAGE ANALYSIS AND RECOGNITION,International Conference on Image Analysis and Recognition,http://www.iciar.uwaterloo.ca/iciar12/,"['image processing', 'pattern recognition']","Jun 25, 2012 - Jun 27, 2012","Aveiro, Portugal","Jan 20, 2012","Feb 29, 2012","Mar 17, 2012",
 MeMeA  2012 : IEEE International Symposium on Medical Measurements and Applications,N/A,http://memea2012.ieee-ims.org/,['measurements'],"May 18, 2012 - May 19, 2012","Budapest, Hungary","Jan 18, 2012",,,
 CIP  2012 : 3rd International Workshop on Cognitive Information Processing,N/A,http://cip2012.tsc.uc3m.es/,[],"May 28, 2012 - May 30, 2012","Parador de Baiona, Spain","Jan 15, 2012",,,
 ICSIVP  2012 : International Conference on Signal Image and Video Processing 2012,N/A,http://www.iitp.ac.in/ICSIVP2012/,[],"Jan 13, 2012 - Jan 15, 2012",IIT Patna,"Nov 10, 2011","Nov 20, 2011","Dec 2, 2011",
 NERGC  2013 : NERGC 2013: 12th New England Regional Genealogical Conference,N/A,http://www.nergc.org/,[],"Apr 17, 2013 - Apr 21, 2013","Manchester, New Hampshire","Mar 1, 2012",,,
 CLEO  2012 : Conference on Laser and Electro Optics ,N/A,http://www.cleoconference.org/,"['qels - fundamental science', 'science & innovations', 'applications & technology']","May 6, 2012 - May 11, 2012","San jose, CA, USA","Dec 5, 2011","Mar 1, 2012",,
" BIOTECHNO   2012 : The Fourth International Conference on Bioinformatics, Biocomputational Systems and Biotechnologies ","Biocomputation, Bioinformatics, and Biomedical Technologies",http://www.iaria.org/conferences2012/SubmitBIOTECHNO12.html,"['bioinformatics', 'biocomputational systems', 'biotechnologies']","Mar 25, 2012 - Mar 29, 2012","St. Maarten, The Netherlands Antilles","Nov 16, 2011",,,
" SOAISLP Track- EMSS  2012 : Track on Simulation Optimization Approaches in industry, services and logistics processes at EMSS 2012",N/A,http://www.msc-les.org/Conf/EMSS2012/index_file/SimulationOptimizationApproachesInIndustryServicesAndLogisticsProcesses.htm,"['modeling', 'simulation', 'optimization', 'industry']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 ADS Track- EMSS  2012 : Track on Agent Directed Simulation at EMSS 2012,N/A,http://www.msc-les.org/Conf/EMSS2012/index_file/AgentDirectedSimulation.htm,"['modeling', 'simulation', 'multi-agent systems', 'agents technologies']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 NooJ Conference  2012 : NooJ Conference 2012,N/A,http://sedyl.cnrs.fr/spip.php?rubrique135,['computational linguistics'],"Jun 14, 2012 - Jun 16, 2012","Paris, France","Jan 17, 2012","Mar 15, 2012",,
 HHMS Track- EMSS  2012 : Track on Human-centred and Human-focused Modelling and Simulation at EMSS 2012,N/A,http://www.msc-les.org/Conf/EMSS2012/index_file/HCHFSimulation.htm,"['modeling', 'simulation', 'human factors', 'human behaviour']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 DCS Track- EMSS  2012 : Track on Discrete and Combined Simulation at EMSS 2012,N/A,http://www.msc-les.org/Conf/EMSS2012/index_file/DCS.htm,"['modeling', 'discrete-event simulation', 'combined simulation', 'petri nets']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 PNBMS Track- EMSS  2012 : Track on Petri Nets based Modeling and Simulation at EMSS 2012,N/A,http://www.msc-les.org/Conf/EMSS2012/index_file/PetriNetsMS.htm,"['modeling', 'simulation', 'discrete event systems', 'petri nets']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 SAI Track- EMSS  2012 : Track on Simulation and Artificial Intelligence at EMSS 2012,N/A,http://www.msc-les.org/Conf/EMSS2012/index_file/SimulationandArtificialIntelligence.htm,"['modeling', 'intelligent simulation', 'continuous simulation', 'artificial intelligence']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 IE Track- EMSS  2012 : Track on Industrial Engineering at EMSS 2012,N/A,http://www.msc-les.org/Conf/EMSS2012/index_file/IndustrialEngineering.htm,"['modeling', 'simulation', 'industry', 'engineering']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
" MSLTT Track- HMS  2012 : Track on Modelling & Simulation in Logistics, Traffic and Transportation at HMS 2012",N/A,http://www.msc-les.org/Conf/HMS2012/index_file/ModellingSimulationinLogisticsTrafficandTransportation.htm,"['modeling', 'simulation', 'logistic', 'supply chain']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 IS-MiS  2012 : International Symposium on Management Intelligent Systems,N/A,http://ismis.usal.es,"['management', 'intelligent systems', 'marketing', 'data mining']","Jul 11, 2012 - Jul 13, 2012","Salamanca, Spain","Jan 31, 2012","Mar 15, 2012","Apr 1, 2012",
 SMOLSC Track-HMS  2012 : Track on Simulation Metamodelling and Optimisation in Logistics and Supply Chains at HMS 2012,N/A,http://www.msc-les.org/Conf/HMS2012/index_file/MSMetamodelling.htm,"['simulation', 'metamodeling', 'logistics', 'supply chain']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 AMALM Track-HMS  2012 : Track on Advanced Models and Applications of Logistics & Manufacturing at HMS 2012,N/A,http://www.msc-les.org/Conf/HMS2012/index_file/AdvancedModelsandApplicationsofLogisticsManufacturing.htm,"['modeling', 'simulation', 'logistic', 'manufacturing']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 SC Track- HMS  2012 : Track on Supply Chains at HMS 2012,N/A,http://www.msc-les.org/Conf/HMS2012/index_file/SupplyChains.htm,"['modeling', 'simulation', 'supply chain']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
" RESMSC Track- IMAACA  2012 : Track on Renewable Energy Systems. Modeling, Simulation and Control at IMAACA 2012",N/A,http://www.msc-les.org/Conf/IMAACA2012/index_file/IMAACA2012_RenewableEnergySystems.htm,"['modeling', 'simulation', 'control', 'energy systems']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 MCMS Track- IMAACA  2012 : Track on Modelling and Control of Mechatronic Systems at IMAACA 2012,N/A,http://www.msc-les.org/Conf/IMAACA2012/index_file/IMAACA2012_MechatronicSystems.htm,"['modeling', 'simulation', 'mechatronic systems']","Sep 19, 2012 - Sep 21, 2012","Wien, Austria","Apr 12, 2012","May 12, 2012","Jun 12, 2012",
 IWQoS  2012 : IEEE 20th International Workshop on Quality of Service,International Workshop on Quality of Service,http://www.ieee-iwqos.org/,[],"Jun 4, 2012 - Jun 5, 2012","Coimbra, Portugal","Feb 15, 2012","Apr 5, 2012","Apr 23, 2012",
" SocialComNet  2012 : The 2012 International Workshop on Social Computing, Network, and Services",N/A,http://www.ftrai.org/socialcomnet2012/,[],"Jun 26, 2012 - Jun 28, 2012","Vancouver, Canada","Mar 15, 2012","Mar 29, 2012","Apr 15, 2012",
 Hypertext  2012 : 23rd ACM conference on Hypertext and Social Media,ACM Conference on Hypertext,http://www.ht2012.org/,"['social media', 'hypertext', 'web', 'semantic web']","Jun 25, 2012 - Jun 28, 2012","Milwaukee, WI. USA.","Feb 17, 2012","Mar 21, 2012","Apr 23, 2012",
 JSSPP  2012 : 16th WORKSHOP ON JOB SCHEDULING STRATEGIES FOR PARALLEL PROCESSING (JSSPP)  ,Job Scheduling Strategies for Parallel Processing,http://www.cs.huji.ac.il/~feit/parsched/ ,"['scheduling', 'parallel processing', 'resource management', 'middleware']","May 25, 2012 - May 25, 2012","Shanghai, China","Feb 17, 2012","Mar 25, 2012","Apr 20, 2012",
 IST-AWSN   2012 : 7th International Symposium on Intelligent Techniques for Ad hoc and Wireless Sensor Networks ,N/A,http://cs-conferences.acadiau.ca/ist-awsn12/,"['wireless sensor networks', 'context and situation awarness', 'learning agents in awsn', 'sensors and actuators infrastr']","Aug 27, 2012 - Aug 29, 2012","Niagara Falls, Canada","Feb 10, 2012","Apr 10, 2012","May 10, 2012",
 FDG   2012 : Foundations of Digital Games,Foundations of Digital Games,http://fdg2012.org/drupal/,['games'],"May 30, 2012 - Jun 1, 2012","Raleigh, North Carolina, USA","Dec 19, 2011","Mar 1, 2012","Mar 27, 2012",
 ITNG   2012 : Energy-Efficient Systems Track of the 9th International Conference on Information Technology New Generations,N/A,http://cs.pvamu.edu/ITNG2012/index.html,['green computing'],"Apr 16, 2012 - Apr 18, 2012","Las Vegas, Nevada","Nov 14, 2011","Dec 9, 2011","Feb 10, 2012",
 MLDGN  2012 : Special Session on Mining and Learning from Dynamic Graphical Networks as part of IPMU-2012,N/A,http://fuzzy.cs.ovgu.de/mldgn2012/,[],"Jul 9, 2012 - Jul 13, 2012","Catania, Italy","Jan 15, 2012","Feb 25, 2012","Mar 31, 2012",
 CIBCB  2012 : IEEE Symposium on Computational Intelligence in Bioinformatics & Computational Biology: Session on Gene Regulatory Networks 2012,N/A,http://www.cibcb.org/2012/,[],"May 9, 2012 - May 12, 2012",San Diego,"Jan 15, 2012","Feb 19, 2012","Mar 1, 2012",
" ICCSEA  2012 : Second International Conference on Computer Science, Engineering & Applications ",N/A,http://coneco2009.com/iccsea-2012/index.html,[],"May 25, 2012 - May 27, 2012","Delhi, India","Nov 30, 2011","Jan 30, 2012","Feb 27, 2012",
